     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata
   5467139,      1038,         0,  3757.9,pymatching,8c466520e4133ed4fdbd97e3624affceef53b8966519f0ec30048f6c1d4936b0,"{""b"":""X"",""c"":""bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":625,""r"":100}"
   4930332,      1002,         0,  4023.9,pymatching,524f3074e336a94776b9341e61bf65f803ad16b9885701f68bacfca072a0fc53,"{""b"":""X"",""c"":""bacon_shor"",""d"":26,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":676,""r"":104}"
   5056218,      1062,         0,  4695.1,pymatching,f7233978f51c81f40b835f0b380b42c9deb97e55db22589a69068a40a66e1215,"{""b"":""X"",""c"":""bacon_shor"",""d"":27,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":729,""r"":108}"
   4430935,      1016,         0,  4857.1,pymatching,f1106b96aa98a3ecead3203ca0a6fc0c9c489ee27bf4a8371797e71acc4c3204,"{""b"":""X"",""c"":""bacon_shor"",""d"":28,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":784,""r"":112}"
   4628128,      1066,         0,  5980.7,pymatching,f40ced32a19f34046fbd52cb7df4f9216e595a54153b38f41659d221dcda3e50,"{""b"":""X"",""c"":""bacon_shor"",""d"":29,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":841,""r"":116}"
   4436464,      1116,         0,  6643.1,pymatching,2d00c9e1a4766ee2a657d5067844d2a786c6e5320c418c0ef2fdb48a8ff7cb45,"{""b"":""X"",""c"":""bacon_shor"",""d"":30,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":900,""r"":120}"
   3612081,      1038,         0,  6309.3,pymatching,0cc79182e633d60e497d52634309016226dbb6ebabc207390868eb3608a655fa,"{""b"":""X"",""c"":""bacon_shor"",""d"":31,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":961,""r"":124}"
   3423162,      1081,         0,  6959.5,pymatching,84546250e88558b926027ac5961a6412d2fd0f283632c8e03416831e1b4180f2,"{""b"":""X"",""c"":""bacon_shor"",""d"":32,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1024,""r"":128}"
   2878824,      1030,         0,  6883.0,pymatching,25d60ca322d5b9b88595083d67ed4f3b11d8739729f8b5bd48f8692c504bcfec,"{""b"":""X"",""c"":""bacon_shor"",""d"":33,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1089,""r"":132}"
   2588421,      1029,         0,  7107.1,pymatching,a9299326a5fcd47c210f39085c6687c7f4de5a160ad98d4308748e1d60eaee80,"{""b"":""X"",""c"":""bacon_shor"",""d"":34,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1156,""r"":136}"
   2418400,      1060,         0,  7643.5,pymatching,3dcc0af6cf4b4322cf846d668925d7c12f0bc150957e2384c959dfe4097554d2,"{""b"":""X"",""c"":""bacon_shor"",""d"":35,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1225,""r"":140}"
   2031890,      1038,         0,  4003.6,pymatching,7823b3ccd3cf84d0e46cf8e2584daf92e3f1c9c668e66cad46fd4d8d3d58a313,"{""b"":""X"",""c"":""bacon_shor"",""d"":36,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1296,""r"":144}"
   1697616,      1040,         0,  3669.8,pymatching,d4983717c66c371b802b46594da697b9effc5df750896915756401fb4d70868c,"{""b"":""X"",""c"":""bacon_shor"",""d"":37,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1369,""r"":148}"
   1487983,      1003,         0,  3922.8,pymatching,31a1364cf64187d0585e446353d611ccf149071f48c0bd50ed191eda3b3c771b,"{""b"":""X"",""c"":""bacon_shor"",""d"":38,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1444,""r"":152}"
   1174140,      1023,         0,  3592.0,pymatching,a8f4de906d229677d49c8edd227cc0e60b6a7261ac2863fb3b8ab7959e194085,"{""b"":""X"",""c"":""bacon_shor"",""d"":39,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1521,""r"":156}"
   1092596,      1025,         0,  3735.5,pymatching,bd30691b7ffbe301e1963efcc8f7e2f680b25d72400a387081e1b4d0f280b304,"{""b"":""X"",""c"":""bacon_shor"",""d"":40,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1600,""r"":160}"
    914330,      1038,         0,  3473.7,pymatching,ae8432bb6e41e5a8fa874f49e2484e70fa60b843c951163af23c62d5e490853f,"{""b"":""X"",""c"":""bacon_shor"",""d"":41,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1681,""r"":164}"
    734144,      1005,         0,  3266.8,pymatching,26ee04ebf76036ba64d50e6b33b7287eb28228e74f215324153c1e656619b773,"{""b"":""X"",""c"":""bacon_shor"",""d"":42,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1764,""r"":168}"
    625363,      1022,         0,  5887.2,pymatching,2fec9ed5b5963af8e219bc1602ade7f1bd03df94ecccf79eae734e0042b2924b,"{""b"":""X"",""c"":""bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":1849,""r"":172}"
  39645453,      1006,         0,    36.3,pymatching,ed71778385232630c53413d24a904aebb5b4faf9f97890687bedb34b9c54ae92,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":50,""r"":3}"
  10465417,      1002,         0,    10.8,pymatching,ada9756395b4c6d635ecf53c49ae96e0a4e3457e443762fd344458e516883643,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":50,""r"":3}"
